uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,tagID,individualID,tagStatus,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,morphospeciesID,growthForm,shape,plantStatus,leafNumber,meanLeafLength,meanPetioleLength,meanBladeLength,basalStemDiameter,meanBasalDiameter,stemDiameter,stemLength,measurementHeight,maxCrownDiameter,ninetyCrownDiameter,height,baseCrownHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,canopyPosition,oldPadCount,newPadCount,stemCount,branchCount,meanBranchLength,remarks,measuredBy,recordedBy,dataEntryRecordID,publicationDate,release
4f42def0-9d37-4811-a999-4ed53e4d5548,HARV_027.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_027,32,2,,TEMP.PLA.HARV.2015.27192,,THELY2,Thelypteris sp.,genus,,"",,fern,,,1,37,,,,,,,,,,,,,,,,,,,,No transcription errors found.,gbreault@field-ops.org,llukas@field-ops.org,,20230109T192410Z,RELEASE-2023
28358c99-4da3-4dde-bfdd-b09b66c4c0d4,HARV_036.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_036,21,1,,TEMP.PLA.HARV.2015.36162,,THELY2,Thelypteris sp.,genus,,"",,fern,,,1,33,,,,,,,,,,,,,,,,,,,,"",gvanscoy@field-ops.org,sives@field-ops.org,,20230109T192410Z,RELEASE-2023
71f924bc-4911-4225-84db-a8dbdc891c68,HARV_044.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_044,21,1,,TEMP.PLA.HARV.2015.44167,,DRYOP,Dryopteris sp.,genus,,"",,fern,,,2,39,,,,,,,,,,,,,,,,,,,,"",gvanscoy@field-ops.org,sives@field-ops.org,,20230109T192410Z,RELEASE-2023
4bc048d1-6c28-4fea-b960-0ca45d8c1a5d,HARV_036.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_036,21,4,,TEMP.PLA.HARV.2015.36163,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,30,,,,,,,,,,,,,,,,,,,,"",gvanscoy@field-ops.org,sives@field-ops.org,,20230109T192410Z,RELEASE-2023
76981bdb-a55b-44f7-b8f9-83eb573d7513,HARV_033.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_033,23,2,,TEMP.PLA.HARV.2015.33208,,OSCIC,Osmunda cinnamomea L. var. cinnamomea,variety,,"",,fern,,,1,71,,,,,,,,,,,,,,,,,,,,no transcription errors found; FDS: Handwriting unclear; interpreting avLeafLength value as 71.,gvanscoy@field-ops.org,sives@field-ops.org,,20230109T192410Z,RELEASE-2023
91339aea-8bf3-46f1-aeb6-06af9e2b49b8,HARV_033.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_033,21,1,,TEMP.PLA.HARV.2015.33203,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,37,,,,,,,,,,,,,,,,,,,,"",sives@field-ops.org,gvanscoy@field-ops.org,,20230109T192410Z,RELEASE-2023
304a6fdd-c713-4327-8239-c476a34eccdb,HARV_044.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_044,41,1,,TEMP.PLA.HARV.2015.44169,,OSCIC,Osmunda cinnamomea L. var. cinnamomea,variety,,"",,fern,,,3,112,,,,,,,,,,,,,,,,,,,,"",gvanscoy@field-ops.org,sives@field-ops.org,,20230109T192410Z,RELEASE-2023
17cc6841-6a09-4838-9449-9def766804d7,HARV_027.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_027,32,2,,TEMP.PLA.HARV.2015.27191,,THELY2,Thelypteris sp.,genus,,"",,fern,,,1,34,,,,,,,,,,,,,,,,,,,,"",gbreault@field-ops.org,llukas@field-ops.org,,20230109T192410Z,RELEASE-2023
fb120b6b-e40f-45da-8e09-5d35bec306b3,HARV_045.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_045,21,4,,TEMP.PLA.HARV.2015.45158,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,36,,,,,,,,,,,,,,,,,,,,No transcription errors found.,sives@field-ops.org,gvanscoy@field-ops.org,,20230109T192410Z,RELEASE-2023
55d22677-4ee4-46c9-af34-46a1abf19bc4,HARV_033.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_033,23,2,,TEMP.PLA.HARV.2015.33210,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,64,,,,,,,,,,,,,,,,,,,,"",gvanscoy@field-ops.org,sives@field-ops.org,,20230109T192410Z,RELEASE-2023
7d61cc46-f378-4472-b241-e267c11170c4,HARV_033.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_033,23,2,,TEMP.PLA.HARV.2015.33205,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,57,,,,,,,,,,,,,,,,,,,,"",gvanscoy@field-ops.org,sives@field-ops.org,,20230109T192410Z,RELEASE-2023
baf22dce-1b63-492c-9f79-96ca49d71be9,HARV_027.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_027,32,2,,TEMP.PLA.HARV.2015.27189,,THELY2,Thelypteris sp.,genus,,"",,fern,,,1,44,,,,,,,,,,,,,,,,,,,,"",gbreault@field-ops.org,llukas@field-ops.org,,20230109T192410Z,RELEASE-2023
4b32c00a-5849-4175-bc58-a68b8f738a1b,HARV_027.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_027,32,2,,TEMP.PLA.HARV.2015.27193,,THELY2,Thelypteris sp.,genus,,"",,fern,,,3,42,,,,,,,,,,,,,,,,,,,,"",gbreault@field-ops.org,llukas@field-ops.org,,20230109T192410Z,RELEASE-2023
de40e33b-1d41-4d67-87ed-dbc21468c9e2,HARV_033.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_033,21,1,,TEMP.PLA.HARV.2015.33199,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,35,,,,,,,,,,,,,,,,,,,,no transcription errors found,sives@field-ops.org,gvanscoy@field-ops.org,,20230109T192410Z,RELEASE-2023
dbf9540b-f91d-4c28-bb9a-ee004955e6d8,HARV_033.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_033,23,2,,TEMP.PLA.HARV.2015.33200,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,39,,,,,,,,,,,,,,,,,,,,"",gvanscoy@field-ops.org,sives@field-ops.org,,20230109T192410Z,RELEASE-2023
2c25fa5b-65c8-458d-b48c-baf4462e488b,HARV_044.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_044,41,4,,TEMP.PLA.HARV.2015.44168,,OSMUN,Osmunda sp.,genus,,"",,fern,,,3,84,,,,,,,,,,,,,,,,,,,,"",gvanscoy@field-ops.org,sives@field-ops.org,,20230109T192410Z,RELEASE-2023
20e7a809-3897-4cc3-8922-2062f22aaf5b,HARV_033.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_033,23,2,,TEMP.PLA.HARV.2015.33198,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,58,,,,,,,,,,,,,,,,,,,,"",gvanscoy@field-ops.org,sives@field-ops.org,,20230109T192410Z,RELEASE-2023
aabb9479-ae22-4d72-b8b7-bdc8aa3c411f,HARV_033.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_033,23,2,,TEMP.PLA.HARV.2015.33201,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,66,,,,,,,,,,,,,,,,,,,,"",gvanscoy@field-ops.org,sives@field-ops.org,,20230109T192410Z,RELEASE-2023
46ae8ffa-025a-4823-b2cb-036182d10dda,HARV_027.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_027,32,2,,TEMP.PLA.HARV.2015.27190,,THELY2,Thelypteris sp.,genus,,"",,fern,,,1,38,,,,,,,,,,,,,,,,,,,,"",gbreault@field-ops.org,llukas@field-ops.org,,20230109T192410Z,RELEASE-2023
447455b7-d397-4252-8242-4a7f6cc40ae2,HARV_020.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_020,32,4,,TEMP.PLA.HARV.2015.20157,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,47,,,,,,,,,,,,,,,,,,,,"",gbreault@field-ops.org,llukas@field-ops.org,,20230109T192410Z,RELEASE-2023
ad7b2677-f12e-4034-ba0e-ae92eb6d11c2,HARV_033.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_033,23,2,,TEMP.PLA.HARV.2015.33207,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,49,,,,,,,,,,,,,,,,,,,,no transcription errors found,gvanscoy@field-ops.org,sives@field-ops.org,,20230109T192410Z,RELEASE-2023
f507f538-4844-435c-95c7-c0369f7b28f9,HARV_036.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_036,23,4,,TEMP.PLA.HARV.2015.36167,,THELY2,Thelypteris sp.,genus,,"",,fern,,,3,37,,,,,,,,,,,,,,,,,,,,"",gvanscoy@field-ops.org,sives@field-ops.org,,20230109T192410Z,RELEASE-2023
2378f089-b7fd-49ea-b325-49bf2dd55273,HARV_045.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_045,21,4,,TEMP.PLA.HARV.2015.45161,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,31,,,,,,,,,,,,,,,,,,,,"",sives@field-ops.org,gvanscoy@field-ops.org,,20230109T192410Z,RELEASE-2023
dba5f1cb-062b-4933-9a4d-b4fff43edaad,HARV_020.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_020,40,3,,TEMP.PLA.HARV.2015.20160,,OSCIC,Osmunda cinnamomea L. var. cinnamomea,variety,,"",,fern,,,2,70,,,,,,,,,,,,,,,,,,,,"",gbreault@field-ops.org,llukas@field-ops.org,,20230109T192410Z,RELEASE-2023
4c4c34b2-66cf-481d-9792-9767f862342d,HARV_020.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_020,32,4,,TEMP.PLA.HARV.2015.20159,,OSCIC,Osmunda cinnamomea L. var. cinnamomea,variety,,"",,fern,,,5,64,,,,,,,,,,,,,,,,,,,,No transcription errors found.,gbreault@field-ops.org,llukas@field-ops.org,,20230109T192410Z,RELEASE-2023
3988fb2e-9bbc-49ef-921a-15d8beef0d99,HARV_036.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_036,21,1,,TEMP.PLA.HARV.2015.36164,,THELY2,Thelypteris sp.,genus,,"",,fern,,,1,34,,,,,,,,,,,,,,,,,,,,"",gvanscoy@field-ops.org,sives@field-ops.org,,20230109T192410Z,RELEASE-2023
cb7d61db-195e-416d-b715-d9a853f74bd9,HARV_047.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_047,41,4,,TEMP.PLA.HARV.2015.47177,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,36,,,,,,,,,,,,,,,,,,,,"",sives@field-ops.org,gvanscoy@field-ops.org,,20230109T192410Z,RELEASE-2023
a4db180e-50d9-4f9a-ba5e-ecd549f3bf09,HARV_047.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_047,41,1,,TEMP.PLA.HARV.2015.47176,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,33,,,,,,,,,,,,,,,,,,,,"",sives@field-ops.org,gvanscoy@field-ops.org,,20230109T192410Z,RELEASE-2023
0e450f66-59ac-402c-b9d8-b663c421d586,HARV_047.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_047,41,4,,TEMP.PLA.HARV.2015.47175,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,35,,,,,,,,,,,,,,,,,,,,"",sives@field-ops.org,gvanscoy@field-ops.org,,20230109T192410Z,RELEASE-2023
4fb65462-1723-4bc3-98d3-72c0490f8c5f,HARV_045.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_045,23,2,,TEMP.PLA.HARV.2015.45159,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,54,,,,,,,,,,,,,,,,,,,,"",sives@field-ops.org,gvanscoy@field-ops.org,,20230109T192410Z,RELEASE-2023
2fbf1fad-7540-43ce-acc3-1b2c6e3b6fa3,HARV_036.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_036,21,1,,TEMP.PLA.HARV.2015.36166,,THELY2,Thelypteris sp.,genus,,"",,fern,,,2,42,,,,,,,,,,,,,,,,,,,,"",gvanscoy@field-ops.org,sives@field-ops.org,,20230109T192410Z,RELEASE-2023
cde030cd-1138-4c3a-b4f0-08cb3e959cfd,HARV_045.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_045,21,4,,TEMP.PLA.HARV.2015.45160,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,42,,,,,,,,,,,,,,,,,,,,"",sives@field-ops.org,gvanscoy@field-ops.org,,20230109T192410Z,RELEASE-2023
f750d6ab-ead2-41d3-bce7-e4296a2e553b,HARV_047.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_047,41,1,,TEMP.PLA.HARV.2015.47174,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,54,,,,,,,,,,,,,,,,,,,,"",sives@field-ops.org,gvanscoy@field-ops.org,,20230109T192410Z,RELEASE-2023
275ba689-e162-4545-9770-9f8d8d09f004,HARV_033.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_033,23,2,,TEMP.PLA.HARV.2015.33213,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,49,,,,,,,,,,,,,,,,,,,,"",gvanscoy@field-ops.org,sives@field-ops.org,,20230109T192410Z,RELEASE-2023
a330c8b6-918b-45f7-a585-ae8bd777e4ac,HARV_033.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_033,21,1,,TEMP.PLA.HARV.2015.33216,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,51,,,,,,,,,,,,,,,,,,,,no transcription errors found,sives@field-ops.org,gvanscoy@field-ops.org,,20230109T192410Z,RELEASE-2023
57993d80-31a2-4dd5-892b-4634aed503f7,HARV_033.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_033,21,1,,TEMP.PLA.HARV.2015.33211,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,35,,,,,,,,,,,,,,,,,,,,"",sives@field-ops.org,gvanscoy@field-ops.org,,20230109T192410Z,RELEASE-2023
a7c4b481-0d26-4606-97f4-f405c4e1b080,HARV_027.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_027,32,2,,TEMP.PLA.HARV.2015.27195,,THELY2,Thelypteris sp.,genus,,"",,fern,,,1,40,,,,,,,,,,,,,,,,,,,,"",gbreault@field-ops.org,llukas@field-ops.org,,20230109T192410Z,RELEASE-2023
107d51d5-7115-4f92-9492-e480de077245,HARV_044.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_044,41,4,,TEMP.PLA.HARV.2015.44170,,OSMUN,Osmunda sp.,genus,,"",,fern,,,5,104,,,,,,,,,,,,,,,,,,,,"",gvanscoy@field-ops.org,sives@field-ops.org,,20230109T192410Z,RELEASE-2023
e9e12c5e-1c52-4757-b82c-d6ca367e2f54,HARV_033.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_033,23,2,,TEMP.PLA.HARV.2015.33215,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,47,,,,,,,,,,,,,,,,,,,,"",gvanscoy@field-ops.org,sives@field-ops.org,,20230109T192410Z,RELEASE-2023
3614a7e9-25c2-47b8-9399-d6c5881f1d9a,HARV_036.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_036,21,1,,TEMP.PLA.HARV.2015.36169,,THELY2,Thelypteris sp.,genus,,"",,fern,,,3,38,,,,,,,,,,,,,,,,,,,,"",gvanscoy@field-ops.org,sives@field-ops.org,,20230109T192410Z,RELEASE-2023
98b069d2-8a77-4ffc-a542-79b704f666d8,HARV_027.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_027,32,4,,TEMP.PLA.HARV.2015.27197,,ONSE,Onoclea sensibilis L.,species,,"",,fern,,,3,43,,,,,,,,,,,,,,,,,,,,"",gbreault@field-ops.org,llukas@field-ops.org,,20230109T192410Z,RELEASE-2023
235ad30d-5014-40df-98da-f4832465600f,HARV_033.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_033,21,1,,TEMP.PLA.HARV.2015.33218,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,43,,,,,,,,,,,,,,,,,,,,"",sives@field-ops.org,gvanscoy@field-ops.org,,20230109T192410Z,RELEASE-2023
82f0a860-6018-4a90-a3a4-7ae363e559f8,HARV_033.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_033,21,1,,TEMP.PLA.HARV.2015.33214,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,59,,,,,,,,,,,,,,,,,,,,"",sives@field-ops.org,gvanscoy@field-ops.org,,20230109T192410Z,RELEASE-2023
3cd479a6-fc42-4050-a338-5e77ad23965d,HARV_044.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_044,21,1,,TEMP.PLA.HARV.2015.44171,,OSCIC,Osmunda cinnamomea L. var. cinnamomea,variety,,"",,fern,,,1,57,,,,,,,,,,,,,,,,,,,,"",gvanscoy@field-ops.org,sives@field-ops.org,,20230109T192410Z,RELEASE-2023
91ccab52-80df-41ad-ba8d-6728ec1aa9f8,HARV_036.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_036,21,1,,TEMP.PLA.HARV.2015.36165,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,30,,,,,,,,,,,,,,,,,,,,"",gvanscoy@field-ops.org,sives@field-ops.org,,20230109T192410Z,RELEASE-2023
f251e40e-a2bc-42bf-b16f-627eba74a347,HARV_033.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_033,23,2,,TEMP.PLA.HARV.2015.33217,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,63,,,,,,,,,,,,,,,,,,,,"",gvanscoy@field-ops.org,sives@field-ops.org,,20230109T192410Z,RELEASE-2023
1a2aa538-7fa2-42da-8ca9-3bcee0f8f5c0,HARV_036.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_036,21,1,,TEMP.PLA.HARV.2015.36168,,THELY2,Thelypteris sp.,genus,,"",,fern,,,3,49,,,,,,,,,,,,,,,,,,,,"",gvanscoy@field-ops.org,sives@field-ops.org,,20230109T192410Z,RELEASE-2023
5ad2f287-7e13-4a60-9015-fa7fa256384a,HARV_033.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_033,21,1,,TEMP.PLA.HARV.2015.33212,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,57,,,,,,,,,,,,,,,,,,,,"",sives@field-ops.org,gvanscoy@field-ops.org,,20230109T192410Z,RELEASE-2023
ac21b417-38c9-451f-a467-120e9529d3fe,HARV_027.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_027,32,2,,TEMP.PLA.HARV.2015.27196,,THELY2,Thelypteris sp.,genus,,"",,fern,,,1,42,,,,,,,,,,,,,,,,,,,,"",gbreault@field-ops.org,llukas@field-ops.org,,20230109T192410Z,RELEASE-2023
b2a63d83-8786-460d-996f-a78120769c88,HARV_044.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_044,41,1,,TEMP.PLA.HARV.2015.44172,,OSCIC,Osmunda cinnamomea L. var. cinnamomea,variety,,"",,fern,,,1,93,,,,,,,,,,,,,,,,,,,,"",gvanscoy@field-ops.org,sives@field-ops.org,,20230109T192410Z,RELEASE-2023
472fa30f-ba24-4ead-86c4-2676275c8471,HARV_036.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_036,23,4,,TEMP.PLA.HARV.2015.36170,,THELY2,Thelypteris sp.,genus,,"",,fern,,,5,44,,,,,,,,,,,,,,,,,,,,"",gvanscoy@field-ops.org,sives@field-ops.org,,20230109T192410Z,RELEASE-2023
5c819ff1-b823-4a63-83aa-d1b0db35d239,HARV_047.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_047,41,4,,TEMP.PLA.HARV.2015.47180,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,42,,,,,,,,,,,,,,,,,,,,"",sives@field-ops.org,gvanscoy@field-ops.org,,20230109T192410Z,RELEASE-2023
cf2c9cad-2e97-4179-8fec-e0970ded8c38,HARV_047.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_047,41,1,,TEMP.PLA.HARV.2015.47178,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,43,,,,,,,,,,,,,,,,,,,,"",sives@field-ops.org,gvanscoy@field-ops.org,,20230109T192410Z,RELEASE-2023
3de710be-f8fe-46dd-977b-28af72ede9ca,HARV_044.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_044,41,1,,TEMP.PLA.HARV.2015.44175,,OSCIC,Osmunda cinnamomea L. var. cinnamomea,variety,,"",,fern,,,2,85,,,,,,,,,,,,,,,,,,,,"",gvanscoy@field-ops.org,sives@field-ops.org,,20230109T192410Z,RELEASE-2023
1de2fb77-8860-4abc-a69f-3c97ba2d8a28,HARV_033.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_033,21,1,,TEMP.PLA.HARV.2015.33220,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,52,,,,,,,,,,,,,,,,,,,,"",sives@field-ops.org,gvanscoy@field-ops.org,,20230109T192410Z,RELEASE-2023
19d97f36-8791-442a-a73a-9aef279914cb,HARV_047.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_047,41,1,,TEMP.PLA.HARV.2015.47179,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,52,,,,,,,,,,,,,,,,,,,,"",sives@field-ops.org,gvanscoy@field-ops.org,,20230109T192410Z,RELEASE-2023
c2ff05b2-6d92-4088-8706-1c967ec6ba48,HARV_033.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_033,21,1,,TEMP.PLA.HARV.2015.33222,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,50,,,,,,,,,,,,,,,,,,,,"",sives@field-ops.org,gvanscoy@field-ops.org,,20230109T192410Z,RELEASE-2023
c4d02034-4973-41e7-b1c6-a41b78388b5a,HARV_033.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_033,21,1,,TEMP.PLA.HARV.2015.33219,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,43,,,,,,,,,,,,,,,,,,,,"",sives@field-ops.org,gvanscoy@field-ops.org,,20230109T192410Z,RELEASE-2023
84e471b4-65bf-41d2-a777-a024f5ce6515,HARV_020.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_020,40,3,,TEMP.PLA.HARV.2015.20161,,OSCIC,Osmunda cinnamomea L. var. cinnamomea,variety,,"",,fern,,,5,61,,,,,,,,,,,,,,,,,,,,"",gbreault@field-ops.org,llukas@field-ops.org,,20230109T192410Z,RELEASE-2023
70905837-a199-46de-9da8-af2f755a4032,HARV_027.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_027,32,2,,TEMP.PLA.HARV.2015.27199,,THELY2,Thelypteris sp.,genus,,"",,fern,,,1,43,,,,,,,,,,,,,,,,,,,,"",gbreault@field-ops.org,llukas@field-ops.org,,20230109T192410Z,RELEASE-2023
9aab6f7a-fbca-4e35-b34a-add681fae023,HARV_033.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_033,21,4,,TEMP.PLA.HARV.2015.33225,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,61,,,,,,,,,,,,,,,,,,,,"",sives@field-ops.org,gvanscoy@field-ops.org,,20230109T192410Z,RELEASE-2023
0e467b0f-d216-4933-b036-bd4f8c0ba981,HARV_027.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_027,32,2,,TEMP.PLA.HARV.2015.27200,,THELY2,Thelypteris sp.,genus,,"",,fern,,,1,40,,,,,,,,,,,,,,,,,,,,"",gbreault@field-ops.org,llukas@field-ops.org,,20230109T192410Z,RELEASE-2023
2600b3bc-cb99-48ba-913a-b91d91c8cbb1,HARV_033.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_033,23,2,,TEMP.PLA.HARV.2015.33223,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,30,,,,,,,,,,,,,,,,,,,,"",gvanscoy@field-ops.org,sives@field-ops.org,,20230109T192410Z,RELEASE-2023
296943ea-1f61-4483-a299-81f812f2a982,HARV_027.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_027,32,2,,TEMP.PLA.HARV.2015.27202,,ATFIA,Athyrium filix-femina (L.) Roth ssp. angustum (Willd.) R.T. Clausen,subspecies,,"",,fern,,,8,66,,,,,,,,,,,,,,,,,,,,"",gbreault@field-ops.org,llukas@field-ops.org,,20230109T192410Z,RELEASE-2023
2303f6ff-b533-43d2-871e-c83c43d70ec6,HARV_033.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_033,23,2,,TEMP.PLA.HARV.2015.33224,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,37,,,,,,,,,,,,,,,,,,,,"",gvanscoy@field-ops.org,sives@field-ops.org,,20230109T192410Z,RELEASE-2023
68c3323b-f3e3-42f0-975e-1a07ec3b2117,HARV_044.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_044,41,1,,TEMP.PLA.HARV.2015.44174,,OSCIC,Osmunda cinnamomea L. var. cinnamomea,variety,,"",,fern,,,3,33,,,,,,,,,,,,,,,,,,,,"",gvanscoy@field-ops.org,sives@field-ops.org,,20230109T192410Z,RELEASE-2023
66bddff6-26cb-42f4-997e-8faa73fead74,HARV_033.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_033,23,2,,TEMP.PLA.HARV.2015.33221,,DEPU2,Dennstaedtia punctilobula (Michx.) T. Moore,species,,"",,fern,,,1,71,,,,,,,,,,,,,,,,,,,,"",gvanscoy@field-ops.org,sives@field-ops.org,,20230109T192410Z,RELEASE-2023
